key,visitor_id,call_id,chat_id,external_id,form2lead_id,tickets_id
"event:8887","nip","call_pcezk","chat_yts5g","ext_wt3yx","f2l_egppo","ticket_3307i"
"event:26464","14g","","","ext_p6ee0","","ticket_elupt"
"event:115640","dvz","call_3ii4q","chat_s10ty","ext_hciiq","f2l_7nq7q",""
"event:136701","0zc","call_j1jlc","chat_14wgw","ext_8gemj","f2l_yptnz",""
"event:923149","zc7","call_833ay","chat_9rpj4","","f2l_9lrhm",""
"event:279222","48a","","chat_rhoy0","ext_c9fnu","f2l_7at1l","ticket_5fd1j"
"event:367165","7kk","call_q1s61","","","f2l_xh5y6",""
"event:900261","e42","","chat_psx2d","ext_u13bk","f2l_03gtz",""
"event:294736","8ak","call_zgy3k","chat_72t9p","","f2l_qv0d1",""
"event:912380","wxv","","","ext_mbxgv","","ticket_4oga3"
"event:183817","1nb","call_eoeus","chat_aie2b","ext_nsg83","f2l_v5vqd","ticket_62v02"
"event:93065","wsb","call_p6sf9","","ext_k0xqq","",""
"event:301926","b0t","call_ef8bg","","ext_xt6k4","f2l_w5sro","ticket_h4x9f"
"event:49701","y88","call_vyu2w","","ext_txa9e","",""
"event:456496","d8k","","chat_rlw7s","ext_pw2dc","f2l_eop43",""
"event:940319","enq","call_249nf","chat_dqi5q","","",""
"event:903937","in3","call_mkam8","chat_qo761","ext_uqmxi","f2l_a914t","ticket_kgpoq"
"event:973617","40e","call_5x2o5","chat_5mad5","ext_f2ccb","f2l_41jfx","ticket_3x1pr"
"event:2056","d79","call_ue4jm","","ext_cjigw","f2l_ob886",""
"event:69739","016","call_pl0dt","chat_09yf9","","f2l_68uqj","ticket_lvajn"
"event:237045","n43","call_ycs0l","chat_pr624","ext_ovyat","f2l_nw9o6","ticket_wbupo"
"event:168231","kkk","call_vlyfx","","ext_91y8m","","ticket_r78ur"
"event:585368","kjc","call_v233x","chat_s12jt","","f2l_h8gmy",""
"event:739938","13l","call_keko1","chat_md96j","","f2l_b3d9e","ticket_qkz0t"
"event:991389","5qb","call_8o8zo","","","f2l_p83kh","ticket_djpvw"
"event:626254","ry8","call_nsbu8","chat_plfxn","","f2l_u11al","ticket_vi9wf"
"event:719021","ey8","","chat_u648r","","f2l_qq7q7","ticket_420po"
"event:270316","kam","call_vtnki","chat_k4xgd","","f2l_wgg1w","ticket_5q0y8"
"event:802903","657","","chat_509cs","","f2l_20dyv","ticket_8tfgq"
"event:793314","2ad","call_uomnc","chat_x5e53","ext_h3zye","",""
"event:633835","5us","call_n3e14","chat_xzkuq","ext_en7y6","f2l_r34h3",""
"event:879346","uh4","call_gyx5f","chat_45p8j","","f2l_6q66d","ticket_jq9fq"
"event:421572","ewp","call_r7zqe","","ext_e0urs","","ticket_bnrn3"
"event:789829","k8l","call_qj2s1","","","f2l_slvvv",""
"event:553995","sij","call_la5ia","chat_w2wdc","ext_ul2l2","","ticket_nyg3v"
"event:297102","nw5","call_dubhr","chat_37jff","ext_fu241","f2l_ftnan","ticket_wr00j"
"event:339411","2su","","chat_j5oz3","ext_jpm64","f2l_oo9mh",""
"event:509636","sg7","","","ext_t31gm","f2l_mrubr","ticket_uqkps"
"event:128193","ut4","call_thpvr","chat_md19k","ext_z8dcy","f2l_9yd5p","ticket_oxly7"
"event:505707","g2x","call_ixqa6","chat_xq23g","ext_e7h1p","f2l_emh6v","ticket_b7vvc"
"event:849202","res","","","ext_i0v74","f2l_ya56t","ticket_puzsa"
"event:16598","3b0","call_ldsyo","chat_og5w9","ext_4d06r","",""
"event:686642","4zv","call_do3uf","chat_4wjrm","ext_5kj0v","","ticket_hiyzl"
"event:482287","y31","call_8u5zb","chat_i27yi","ext_bdq86","f2l_00zxn",""
"event:967036","ovv","call_14rfg","chat_ihxuy","ext_dfaw7","f2l_7qr7z","ticket_2h34j"
"event:777394","5dd","call_myvbm","chat_1dol9","ext_0gg65","",""
"event:873113","1uh","call_6z540","","","f2l_ojyq4","ticket_7hbfx"
"event:969807","78f","","","ext_zchv1","f2l_5f0xv","ticket_i7auq"
"event:5307","6lt","call_jdjcn","","ext_jw3lx","f2l_5rgib","ticket_6nsgm"
"event:146286","u0w","call_73omx","chat_xnmjc","ext_szqsm","f2l_5dk8e","ticket_ibd1r"
"event:417656","j2r","","chat_05lgo","ext_gndha","f2l_tb141",""
"event:687029","6sm","","chat_szdll","","f2l_th9hu",""
"event:839490","xgr","call_hk5zk","chat_974uw","","","ticket_nxqaa"
"event:477569","3q2","","","ext_vmvq6","","ticket_kbjh9"
"event:757030","p40","call_akgt2","chat_u42dp","ext_heq8j","f2l_z5uqt","ticket_dq9vi"
"event:497279","b3m","call_h1bw6","","ext_4j94u","f2l_g279e","ticket_fvknt"
"event:257181","wq2","call_vr6mh","chat_dbky1","ext_dotns","f2l_3febo","ticket_fkzoz"
"event:849486","o5i","call_3n5xe","chat_rjajd","","f2l_ctxky","ticket_u5s4d"
"event:127133","641","call_pyxdn","chat_ap966","ext_fwmmk","f2l_xoi7l","ticket_y9foh"
"event:662381","qrr","call_geef3","chat_4q3w9","ext_q3rin","f2l_x8xyw","ticket_ke8zb"
"event:20514","qyj","call_e95m2","","ext_qsigr","f2l_4epnz",""
"event:348025","300","call_4sfr6","chat_rioup","ext_8fhf8","","ticket_8e8af"
"event:462400","r38","","chat_zmonu","","","ticket_on39k"
"event:410213","b9e","","chat_vvfjy","ext_96ppa","f2l_gxkoi","ticket_mxvl2"
"event:844667","nr0","","chat_4onrb","","f2l_eesi8","ticket_ybhsf"
"event:621562","5wj","","","","","ticket_c07px"
"event:425466","4p6","call_4qb60","chat_g8iay","ext_krnwy","","ticket_sc77k"
"event:142909","yax","call_azwj7","chat_u3ecs","ext_e6y5p","f2l_ybmaw",""
"event:847103","c71","","chat_8zkk5","ext_22ovs","f2l_s8yyi","ticket_in54l"
"event:130808","63a","call_bzmzy","","ext_n8qwr","f2l_m2mb7","ticket_glub3"
"event:739047","ssa","call_0z562","chat_0l7h0","ext_d3im4","f2l_i0wex","ticket_nf9z8"
"event:111160","y1i","call_gkch8","chat_dpts7","","f2l_avnri",""
"event:431176","0v3","","","ext_glk1h","f2l_8xrak",""
"event:167585","vl2","","chat_g0tda","","","ticket_iq0va"
"event:327158","gjt","","chat_6zesb","ext_qgi39","","ticket_lqax9"
"event:137880","khz","call_pc4ky","chat_999ld","ext_f87uq","f2l_8evgt",""
"event:487677","z8i","call_02loa","chat_3706l","ext_uvjnh","f2l_ukep7","ticket_57723"
"event:268914","vq7","","","ext_zd42j","f2l_wy75m","ticket_qwjch"
"event:126603","6o7","call_lkpuq","chat_rr4vh","","","ticket_cz4yg"
"event:933165","7nm","call_qglrn","chat_a5vp0","ext_u7ru2","f2l_xq2qp","ticket_py5wk"
"event:592977","b4n","call_qu3v9","","ext_639sp","","ticket_ghckj"
"event:493391","7l9","call_7vroa","chat_u94li","ext_r9h8a","f2l_uljal","ticket_zk4es"
"event:625064","18k","call_lk8k5","","ext_afo25","",""
"event:839218","en4","call_rqgwc","chat_wsohi","ext_9ypde","f2l_dqb23","ticket_d2x9l"
"event:637909","w14","","chat_0y53v","ext_ovpnw","f2l_z1ht3",""
"event:779794","el2","call_acrr4","","","f2l_ctwj5","ticket_kpwc6"
"event:911753","epd","call_jpn6t","chat_p9t9b","","f2l_b1foc",""
"event:126242","u2m","","chat_hiz0w","ext_x8zdw","f2l_7pb91","ticket_bbofn"
"event:580181","5ku","call_inbug","chat_e8ikv","","f2l_dgvez","ticket_1vb5j"
"event:638223","6q0","","chat_pud6t","ext_2gx4d","f2l_e43od","ticket_gldv5"
"event:304678","xe8","call_k16rq","","ext_iq4fr","",""
"event:853526","qyw","","chat_iasmu","ext_ugknp","f2l_s8rt2",""
"event:134469","28z","","chat_2jkvw","ext_f9plq","f2l_46gqg","ticket_ey0n2"
"event:554959","pbo","call_ooehn","chat_2orfr","ext_t41qj","f2l_4evzt","ticket_jhig7"
"event:509384","aa8","call_byldc","","ext_eufv7","f2l_lefi4","ticket_l6kyz"
"event:989455","kes","","","ext_a0kk7","","ticket_j4jmm"
"event:58798","8oq","call_mjtvz","chat_5q0xc","ext_7kdnq","f2l_vk9we","ticket_0r1o1"
"event:565720","x1n","call_6bjyz","chat_gnunh","ext_p14eb","f2l_z3hgx","ticket_fwxzy"
"event:911760","cmo","call_migs1","","ext_y9lzm","f2l_ttpfu","ticket_89qne"
"event:184253","i1y","call_rmvct","chat_a8sv0","","f2l_pz0l5",""
"event:536885","rb2","call_eynbl","","ext_70wx4","","ticket_ecdcb"
"event:421443","r9e","","chat_cit96","ext_j7b91","",""
"event:564913","rr6","","chat_ae049","","","ticket_56yx5"
"event:685739","19o","call_uvl51","chat_xoygc","ext_1gg1u","","ticket_im1ov"
"event:501606","rad","","","","","ticket_lnvbh"
"event:229592","42c","call_rdom2","chat_rdbh4","","","ticket_beceq"
"event:714116","48m","call_w2ck4","chat_lb4ac","ext_m4m8t","f2l_dlydq","ticket_mvgkz"
"event:261146","n3c","call_l5ckw","chat_fmtyv","","f2l_84z8e",""
"event:159422","06h","call_6bd3s","","","f2l_ymhqd","ticket_vuuwp"
"event:165767","hbl","call_sk3dx","","","",""
"event:529880","9z1","call_3kmgg","","","f2l_ybtwm",""
"event:577921","l1t","call_fajgz","","ext_qdbhe","","ticket_uym2d"
"event:876952","670","call_qc65r","chat_aq6el","","f2l_xaiuc",""
"event:913114","7sk","call_4mfiu","","","",""
"event:907714","wal","call_oal8a","","ext_8pdt6","","ticket_qrv8i"
"event:496169","vrx","call_q7cyi","chat_eu4qr","","f2l_8q6jh","ticket_l8gxj"
"event:662050","5r2","call_1k3eg","","","f2l_mn35u","ticket_bnit0"
"event:249450","krj","call_g71ui","chat_dvroc","ext_44i5p","f2l_gdtil","ticket_gg771"
"event:932821","i8i","call_ivwxm","","","f2l_0w6br","ticket_t7n58"
"event:524634","j2l","call_wej00","chat_jyueo","ext_24qv2","f2l_vtq6d",""
"event:34286","21t","","","","",""
"event:263048","xab","call_lj5jy","chat_hkc7a","","f2l_l8tck","ticket_nag9u"
"event:671291","8no","call_j89la","chat_3o9c2","ext_fbzg0","f2l_7w43s",""
"event:806987","uh1","call_uxkci","chat_p67ru","ext_a75s9","",""
"event:82831","krm","call_hl09v","","ext_qx996","","ticket_4s1on"
"event:638939","vz5","call_p9436","chat_1kvy2","ext_xjoi9","f2l_cnosn",""
"event:569946","88w","call_ix2cy","","","f2l_p3sba",""
"event:674213","56n","","","ext_ia5as","f2l_0f4ae","ticket_yadzo"
"event:195515","gai","","chat_her5x","","f2l_f4g05","ticket_iw4vb"
"event:50068","qcg","call_pml9b","chat_7mk3g","ext_g898e","f2l_5dvcl",""
"event:40943","llf","","chat_dm2xj","ext_qap5g","f2l_mh8k6","ticket_5tyn0"
"event:51845","fe2","","","ext_eviu1","f2l_45kxe","ticket_jlxts"
"event:562862","eeh","call_gslop","chat_irzz6","ext_6m2o9","",""
"event:862740","877","call_iu9k4","","ext_tisfv","f2l_ljx28",""
"event:741909","g25","call_eqllj","chat_lf6g2","ext_lx5ee","f2l_38z3w",""
"event:798306","vpp","call_btu9v","chat_65dlc","","f2l_jjlh9",""
"event:581518","wdd","","","ext_2xo8d","f2l_cj9ik","ticket_s0u2g"
"event:444029","xhj","call_gm3o3","chat_3qxp9","ext_vxfrr","","ticket_qf3q6"
"event:486637","ms0","call_8kmui","chat_re44i","ext_ur21n","f2l_jbnp8",""
"event:57797","2lm","call_v3ljb","chat_9ysad","ext_f3z5v","f2l_5pmzr","ticket_do4rf"
"event:818688","svr","","chat_s05i0","","f2l_ba87v",""
"event:199537","bp8","call_b2org","chat_oqsg8","ext_j9yve","f2l_jyp3q",""
"event:863450","2p3","call_l7xql","chat_p4i1c","ext_7asha","","ticket_paaf7"
"event:486670","w4v","","","ext_rqp6m","",""
"event:43386","59o","call_zn3jd","chat_hah6i","","f2l_1zamz","ticket_af9bh"
"event:3174","usu","call_ytl60","chat_95nju","ext_oayl1","","ticket_jtr2u"
"event:483844","n1t","call_28fyd","chat_l1mj2","","","ticket_gxsqc"
"event:84562","4rq","call_spd4t","chat_wb39e","ext_5kekq","f2l_u4kuf",""
"event:684585","62t","","","ext_nzh96","f2l_2c96y",""
"event:210679","9rk","","chat_n8jl9","ext_3iftd","","ticket_8k2vf"
"event:227674","5p1","call_xy647","","ext_pyy18","f2l_yooa4","ticket_sfjvk"
"event:143653","exj","call_erdpz","","ext_dzzgm","f2l_y4ro9",""
"event:824130","5um","call_buz6d","","ext_53dil","f2l_pqi6d","ticket_mz7qu"
"event:833219","z3w","call_8l78f","chat_xazg0","","","ticket_f95cr"
"event:365965","5ec","call_my6x6","chat_h64sf","","","ticket_j2i7h"
"event:447346","zpl","call_sd2j0","chat_8wnj2","ext_x37i8","",""
"event:590854","q78","call_mjja1","chat_5ixrt","ext_u3g78","f2l_w4aqe","ticket_ciby8"
"event:423733","7bi","call_cnu2x","","ext_s2w4h","f2l_agea8","ticket_p4nsy"
"event:6455","ctb","call_vzp2p","chat_4hkea","ext_miq1d","f2l_t3dbx","ticket_0499p"
"event:523576","g5h","call_pl210","","ext_d4mjc","f2l_tttbc","ticket_d7cmj"
"event:664092","xbo","call_ldyp5","chat_1yavs","","f2l_uxs6f","ticket_vwhme"
"event:728132","lj6","","","ext_rc91f","","ticket_qz6dk"
"event:784763","pds","call_vjqxk","chat_ph8z5","ext_zdunp","f2l_1geib",""
"event:675736","qhb","","chat_okwdu","ext_v2d1c","f2l_ybl05","ticket_qsbs4"
"event:869465","ap3","","chat_pq6i3","","",""
"event:366051","v1y","call_yq0bz","chat_3brca","ext_1qi47","f2l_oorrq",""
"event:901243","odq","call_7dxp8","chat_qzu40","","f2l_zl1ci","ticket_h40rp"
"event:155010","ato","","chat_os3w9","ext_9evo8","f2l_4fpdg","ticket_7ausu"
"event:403203","hc3","call_llw88","","","f2l_ckjl6","ticket_aunxt"
"event:534515","1m6","","chat_uh2so","","f2l_46pbq","ticket_1spo8"
"event:794736","mjr","call_7lsf3","chat_5tflu","ext_454fl","","ticket_iyb9u"
"event:118872","fxy","call_4omyq","chat_vjw9o","","","ticket_qaaie"
"event:502857","s93","call_2b298","chat_2i867","ext_jsbv8","f2l_h5h4l","ticket_zk5sv"
"event:819329","0mr","call_df41o","chat_7va7t","ext_8n4yr","","ticket_nmecf"
"event:223206","sbo","call_mlghd","","ext_5sa8v","f2l_vuxc6","ticket_ymx0z"
"event:124644","sp8","call_cx2ov","chat_diplc","ext_fqq8t","f2l_g42y0","ticket_nzddu"
"event:407188","oxb","call_335nn","","ext_fe3yp","","ticket_2bzup"
"event:58755","ki5","call_6kk0l","chat_zgyux","ext_aivbx","f2l_xc466",""
"event:872754","w0g","call_89cw8","chat_fbibo","ext_gitb3","",""
"event:737419","tqa","call_gk6rt","chat_jhtbl","ext_fpdi6","f2l_87rny","ticket_jf89h"
"event:459720","fzf","","chat_dnldz","","","ticket_1qp81"
"event:502866","nin","","chat_8xb49","","f2l_hrgxj",""
"event:882709","ohe","call_ec0ox","","ext_n6c49","","ticket_ejive"
"event:798958","slg","call_va262","","ext_lthva","f2l_j72dx","ticket_3zly5"
"event:194910","6mx","","chat_3cg3m","ext_vya30","","ticket_rtp0a"
"event:716316","983","","","ext_of9uh","f2l_n9mhy","ticket_pjh7b"
"event:518230","nge","","","ext_5x2cc","f2l_n3wk2","ticket_q9ul1"
"event:159345","uhk","call_2rkr8","chat_8jqsc","","f2l_tz877","ticket_qctb3"
"event:258307","g6u","call_i7kuv","","","f2l_nb05g","ticket_ga19u"
"event:488382","ctj","call_6pds5","","ext_qwlsw","","ticket_cvkth"
"event:806743","tom","call_nwxaz","","ext_28x0v","",""
"event:739358","fgt","call_7yu4g","chat_c8jq7","ext_dfkcz","",""
"event:688740","pjc","call_aewcz","chat_wyw20","","f2l_v399k",""
"event:400292","60i","","chat_tx1wo","ext_zivk2","",""
"event:785102","pz9","","chat_w2ckq","","f2l_058tb","ticket_w6eg6"
"event:772050","55q","call_zqdao","chat_b28rz","","f2l_qdm0p","ticket_9eo0x"
"event:840802","x43","","chat_13slw","","f2l_dwcsw",""
"event:211376","j2b","call_40a9c","chat_0vb9i","ext_swme1","f2l_r8t9v","ticket_mwj2m"
"event:227082","sgc","call_hrx5p","","","f2l_p7y5h","ticket_nhkbq"
"event:515253","h7o","call_jrobn","chat_363xu","ext_4b0a4","","ticket_d844e"
"event:230859","076","call_nk48w","chat_9jhbo","","","ticket_xrtjb"
"event:286399","1jw","","chat_phm1q","","f2l_r5n8f",""
"event:700821","i32","","chat_6btak","","",""
"event:225062","gbz","call_kubag","chat_g3nxo","ext_rtubv","f2l_5wrih","ticket_gy09n"
"event:951054","a8p","","chat_yb3v1","ext_qyk2z","f2l_3u86s","ticket_jia1e"
"event:884246","sby","call_rhfku","chat_ytejd","ext_kn85k","f2l_mud5m","ticket_wbft3"
"event:64972","xj7","","chat_wrsoh","","f2l_fs4md",""
"event:178371","kcd","call_7xt5o","chat_wole3","ext_5kuet","","ticket_ejo61"
"event:784215","r5c","","","ext_ibfwj","f2l_0ea6p","ticket_ob5ej"
"event:833683","puq","call_loxqu","chat_80jno","","","ticket_i5lnp"
"event:443512","xjf","","","","f2l_3evvk","ticket_oxuku"
"event:505007","5sr","call_a4cvp","chat_oh5cj","ext_hihv9","","ticket_1wsrn"
"event:442531","ytv","call_id2t0","","ext_cucc3","f2l_x1aid","ticket_sosjh"
"event:382418","3gw","","chat_qyksl","ext_vqjim","f2l_ka09o","ticket_ex7zx"
"event:528591","hdu","call_u9bud","chat_wo9gt","","f2l_j2jyv","ticket_sveki"
"event:20069","7vv","call_wuln1","chat_u36zh","","","ticket_brzfp"
"event:782818","g6b","","chat_nw4tc","","f2l_ljmgn","ticket_rzx89"
"event:380884","rvr","call_e2vwv","chat_l5vjk","","f2l_fyjv0",""
"event:497836","y3o","call_yk40k","chat_oz5sa","ext_qz33i","",""
"event:391487","bsl","call_sddrq","chat_pdze7","","f2l_3mptj","ticket_s8vde"
"event:572822","w8d","call_zujvd","chat_2ezwr","","f2l_8d66a",""
"event:525651","suh","call_kngte","chat_evatx","ext_407dt","f2l_afpds","ticket_pqa55"
"event:791184","0de","call_tx5sr","chat_26li6","ext_1bu6l","f2l_6l9j5","ticket_mvbee"
"event:745172","olv","call_vm00f","chat_pccmh","ext_13b62","f2l_sxpb4",""
"event:148844","sof","call_e8ekt","","ext_xr3jz","f2l_j0hy8",""
"event:112567","e0v","call_oqho2","chat_5cu7h","ext_pstvy","","ticket_gncf9"
"event:876295","rym","call_yjrcv","chat_sgsye","ext_m7bh3","f2l_qoq9j","ticket_ivbmt"
"event:377261","7vm","call_vedr7","chat_7vw5t","","","ticket_8lwa0"
"event:379629","uft","call_kdley","chat_0jgva","","f2l_tbw6n","ticket_3tqlj"
"event:120026","umg","call_v3o2a","","","f2l_vnk34","ticket_qk5ns"
"event:420312","sri","call_cx7lh","chat_q27hi","ext_owl1v","f2l_epzwa",""
"event:720219","m7f","call_jrykv","chat_bcb3a","ext_y1uxd","",""
"event:889142","6e4","","","","f2l_5ul7m","ticket_afkjs"
"event:997236","5am","","chat_lhcbh","ext_adqmk","",""
"event:70211","xwq","","","ext_ak7lk","f2l_qgmfc","ticket_tgm2c"
"event:659083","sl4","","chat_9eysa","ext_mheic","f2l_981el","ticket_6umx2"
"event:137284","2mg","call_andyb","chat_c1vby","","",""
"event:357040","xl6","call_st080","chat_l5fem","","f2l_lhwem",""
"event:467619","t5b","call_shn6f","","","f2l_qzn3g","ticket_kazi2"
"event:580992","vz8","","","ext_qy6pd","f2l_52vcf","ticket_qcsc3"
"event:676193","sfx","call_8gvn6","chat_f06p2","ext_jwvfw","f2l_6pv43","ticket_fcomj"
"event:581563","0mk","call_0ns25","chat_8pyig","","",""
"event:24158","zff","call_7w5pj","chat_5aag0","ext_o7f8g","f2l_9wv0q","ticket_nanog"
"event:393270","gok","","chat_5t27l","ext_ujweu","",""
"event:846558","juj","call_9f4r1","chat_4cl3n","","f2l_2hiy3","ticket_k4uaj"
"event:680290","ncy","call_ncmws","chat_pmz5l","ext_flps0","","ticket_7e4pq"
"event:10617","g1z","","chat_yedvb","ext_86wkq","f2l_88j85",""
"event:126566","zhw","call_rk821","chat_o44io","ext_mudhb","","ticket_e2xhf"
"event:217111","hjy","call_wfgoy","chat_yd170","ext_c17vm","f2l_q0f5i","ticket_pfldi"
"event:824177","eb5","","","ext_uj4fx","f2l_lulh1",""
"event:266840","593","call_smr4t","chat_u16f2","","",""
"event:149648","432","call_e1hno","chat_auj2u","ext_w7pdt","",""
"event:31950","vdw","call_gnbqg","chat_k0jnz","ext_6nua9","f2l_zbmnw","ticket_210pg"
"event:894850","byi","","chat_7y5ds","ext_09svg","f2l_74zzs",""
"event:724918","06q","call_2enjz","chat_dx5q8","","","ticket_fqtny"
"event:12428","n4u","call_zlt9q","chat_gymq8","ext_hl50d","","ticket_loevw"
"event:400065","0vx","call_2q1jr","","ext_qm9t7","f2l_os2nc",""
"event:471978","uf7","call_yp76t","chat_ar8gr","","f2l_6r5fb",""
"event:712704","wo0","call_snh34","chat_pkavz","ext_r0q92","f2l_878fq","ticket_aqsh8"
"event:642756","mzj","","","ext_62ar3","","ticket_lcvdy"
"event:232893","bjc","call_nn0pt","chat_yrqjx","ext_krsu7","f2l_eoo39","ticket_nxrf7"
"event:328935","trg","","","","f2l_ao10i",""
"event:528803","hk6","","chat_gpn1i","","","ticket_4fude"
"event:360711","wns","call_gm530","chat_sif52","ext_v1tsh","",""
"event:447487","gnl","","chat_cnnzg","ext_sguo9","f2l_tn2qc","ticket_so0mq"
"event:686554","ujl","","chat_no8hk","ext_3y5h5","f2l_6wm5v","ticket_8nqpe"
"event:121014","8db","call_8jebh","chat_d81ab","","","ticket_esi1s"
"event:492583","m4e","call_oe344","chat_h4b5o","","f2l_h6nim","ticket_lhbiq"
"event:677949","yuz","call_yz22a","chat_vpg6s","ext_7gig7","f2l_utv1e","ticket_gfc2a"
"event:297475","amh","call_0cjqe","chat_ee128","ext_tnx2z","f2l_qgols","ticket_v0lft"
"event:582505","l4v","","chat_mnu8o","ext_2tbw5","f2l_iqrid",""
"event:576897","k1z","call_4k962","chat_42viy","","f2l_45hru",""
"event:801722","46c","call_vm24n","chat_72wvo","ext_j6os7","f2l_lmblp","ticket_j9nba"
"event:686239","e13","","chat_xa36t","ext_yq4vc","","ticket_tyr48"
"event:880988","whz","call_bhys6","chat_ttzqw","","f2l_7u9rq","ticket_7ibwl"
"event:887884","os3","call_rasa0","chat_1jg3n","","",""
"event:422646","6gt","","chat_ijpok","ext_5x0m0","","ticket_evuv6"
"event:318945","cr9","call_8xn4q","","ext_fw377","f2l_argqa","ticket_158z5"
"event:629228","exv","","chat_swv41","","f2l_hwid6","ticket_8bgvc"
"event:384436","2wg","","","ext_ko0ak","f2l_2sbjm","ticket_cwxns"
"event:754490","ws2","call_6u1ke","","","f2l_cla6v","ticket_a2r5u"
"event:538193","pyl","call_aijdo","chat_dcvrd","","",""
"event:47724","q4w","call_p62nv","chat_l00s0","ext_jlyyl","f2l_45m9d","ticket_fgwj7"
"event:68180","npp","","chat_fze25","ext_9qlis","f2l_mukhw",""
"event:789058","zrd","call_my6el","chat_n3ik1","ext_qv22y","f2l_dxngc","ticket_r0y4u"
"event:596394","jsi","","chat_x4r0w","ext_ezd0j","f2l_ww08b","ticket_d7gk9"
"event:561445","fy3","call_bdq81","","ext_l6bht","f2l_ykvh4","ticket_wjl0o"
"event:952346","kr5","","chat_jusnc","ext_5krya","f2l_vts2r","ticket_radq8"
"event:209868","dd2","call_own89","chat_ie3iv","ext_g5px1","f2l_v75m1",""
"event:207399","6ry","call_kh9qo","chat_b9ad3","ext_67gmb","f2l_fnj70",""
"event:383090","ran","","","ext_0tec0","",""
"event:330716","pgb","call_u5eaj","chat_tp9r1","","","ticket_9gue8"
"event:823842","y0m","call_ouleq","chat_sw4ym","","",""
"event:516148","yap","call_pmmcu","","ext_i9bsf","f2l_ccwqf","ticket_ree40"
"event:485728","g2d","call_ddz3d","","ext_9czea","","ticket_p68bp"
"event:257520","zgj","call_ydv8g","chat_pq69w","","f2l_j26nt","ticket_07itp"
"event:449786","710","call_f2xnc","chat_590lf","ext_93ks8","f2l_beryt","ticket_e5tgm"
"event:201396","k93","","","","f2l_a5xyw",""
"event:961441","fkt","","chat_fo5l2","ext_i8cg5","","ticket_nzdb5"
"event:312186","fdb","call_vfc3j","chat_2arzl","ext_5xj9j","f2l_3aooq","ticket_wrosz"
"event:371932","rmy","call_3z4sn","chat_heu8w","ext_iexrs","f2l_kqh1e","ticket_79j5d"
"event:250593","ibh","call_kde8o","chat_5red0","ext_pba0n","","ticket_zaeq7"
"event:946810","c1q","call_b9min","chat_8hf00","ext_kqx2e","",""
"event:708115","q6g","call_lmiqw","chat_i4nwk","ext_1t0qw","","ticket_kbzkf"
"event:719069","rc4","","","ext_ikz32","f2l_4r6ul","ticket_lg8xi"
"event:768082","u3d","call_0735b","","ext_qoyzu","","ticket_ub9bh"
"event:820325","ptz","call_upm6m","","ext_6lrur","","ticket_40n6m"
"event:564286","2r6","","","ext_e54n8","",""
"event:439407","0ns","","chat_lt0ch","ext_6opi1","","ticket_jeya8"
"event:74730","z5t","call_vr10e","chat_255cj","ext_zehm6","f2l_b5w2g","ticket_z72xq"
"event:695812","eyo","call_ntu7s","","ext_72bva","f2l_da9po","ticket_6zyr9"
"event:94133","1sp","call_v1vdk","","","f2l_md9r8","ticket_m3vry"
"event:959692","unl","","chat_s3mhb","","f2l_al40x","ticket_to81u"
"event:562078","rvz","","chat_kw9kt","ext_t9jqq","f2l_rt5j7","ticket_6nev6"
"event:991099","g2o","call_110hu","chat_f3ijq","ext_39xii","f2l_oa1i5","ticket_coluc"
"event:769965","86l","","","ext_9f5zm","f2l_9vk9f",""
"event:295059","7co","","chat_yutj9","","f2l_p7473","ticket_cgcn1"
"event:98978","0ym","call_cejgu","","ext_tmrzj","",""
"event:768504","jfm","","chat_z39li","ext_8a6vh","f2l_t9lfa","ticket_976tt"
"event:740658","ber","","chat_a3k4i","ext_vmxj6","f2l_8sztg",""
"event:769088","gr3","call_t02sy","","ext_5cdag","f2l_lra5t","ticket_t9v70"
"event:940983","piu","call_3ifoo","chat_5aln2","","f2l_sbaxz","ticket_gmvto"
"event:349907","70p","","chat_hbozu","","f2l_jiy4f","ticket_qfnn5"
"event:981335","dv8","call_zhyog","chat_i2ijx","ext_wo2ew","f2l_x168t","ticket_vz0kc"
"event:70370","c7w","","","ext_eka6u","","ticket_6uai2"
"event:285511","wzr","call_xh69u","chat_neoin","ext_umht8","f2l_jwelf","ticket_nvz23"
"event:258044","7gg","call_6458u","chat_kn66w","","","ticket_sk1hj"
"event:348738","dqg","","chat_uung3","ext_rcdhk","f2l_1ns60","ticket_zd8aj"
"event:885855","trq","call_sqon0","","ext_pin2y","f2l_x6ufn","ticket_3rjlo"
"event:507030","bbc","call_hg81t","","","f2l_jd1zn",""
"event:1982","dz6","call_7ja58","chat_10wb5","ext_hhxit","f2l_h09f2","ticket_q6uk1"
"event:791635","o7g","call_xfati","chat_xato0","ext_x1g9o","","ticket_638ok"
"event:129605","psz","","chat_584qh","","f2l_o2o4c","ticket_aacny"
"event:672238","ht5","call_co72j","chat_fubem","","f2l_z2ryp","ticket_ppsaf"
"event:973745","0lb","","","ext_b7695","f2l_blbi1","ticket_v76lk"
"event:148744","n0s","","chat_cdx7z","","f2l_i5d4q","ticket_tit7p"
"event:995378","8nn","call_ea55p","","ext_oz9vz","f2l_dustn","ticket_z4r0o"
"event:781648","4rv","call_2q2c7","chat_9rpbh","","f2l_jbau1","ticket_0fbre"
"event:250238","6ug","","chat_e6ux5","","f2l_6b974",""
